Batch_ID,Time_Minutes,Phase,Temperature_C,Pressure_Bar,Humidity_Percent,Motor_Speed_RPM,Compression_Force_kN,Flow_Rate_LPM,Power_Consumption_kW,Vibration_mm_s
T043,193,Compression,27.83042115,1.16920881,29.67351394,45.47806658,8.649586671,0,47.78999613,5.38021237
T043,194,Coating,37.07758111,0.73307859,25.92832834,104.6845466,0,3.305487612,19.3019435,2.284977487
T043,195,Coating,39.75766784,0.846221926,26.90517312,126.5869447,0,2.697736792,19.83234741,2.039220122
T043,196,Coating,40.49857555,0.7342915,28.29908572,120.8867007,0,3.080459499,20.87850294,2.271699697
T043,197,Coating,41.4772654,0.830737777,19.06194992,112.2404508,0,2.992601494,14.61440595,1.860081806
T043,198,Coating,40.26391538,1.036471954,25.85287168,120.9816147,0,2.600786851,25.47922638,2.300330709
T043,199,Coating,39.17430358,0.942190466,26.71627675,117.1864936,0,2.680306073,23.21552096,1.5324338
T043,200,Coating,36.69427229,0.964513322,26.83042853,118.2470928,0,2.595056081,23.1742455,1.857230327
T043,201,Coating,36.45667531,0.922069621,24.70787332,132.4367626,0,3.055394587,21.62246702,2.008663241
T043,202,Coating,44.73056107,0.819204593,27.74155718,108.3942895,0,2.697075426,19.24134268,2.176842502
T043,203,Coating,43.33955662,1.065884884,25.58302611,114.7076441,0,2.916878202,17.99889354,1.825421363
T043,204,Coating,39.17157732,1.05602181,28.35319061,129.4507118,0,2.913519765,21.15650651,2.444467999
T043,205,Coating,39.94510959,0.894462583,26.18399718,132.1468786,0,2.591968242,20.83196002,1.780868425
T043,206,Coating,41.022104,0.729628081,23.58494379,127.8992825,0,2.868553497,20.26561691,1.910199924
T043,207,Coating,42.36745265,0.93374528,21.19500084,132.4311484,0,2.860660775,14.38856078,2.308175092
T043,208,Coating,41.46003669,0.997415064,26.688364,118.3187655,0,3.547170367,17.61944331,1.974134436
T043,209,Coating,40.01977401,0.988995238,22.13090059,121.1028188,0,3.218982773,17.07111968,1.641393955
T043,210,Coating,37.76239388,0.845715177,20.58126112,117.3872752,0,3.397769401,19.4468443,2.338817793
T043,211,Coating,38.09014516,0.897007984,26.65853779,127.6102138,0,3.152041928,17.48073557,2.355593167
T043,212,Coating,43.84622795,0.878028127,24.66411762,120.487816,0,2.847546591,17.72822725,2.149073747
T043,213,Coating,40.14446919,0.899561246,24.80784522,100.5192842,0,3.006300274,19.43188868,2.04983284
T043,214,Coating,41.25142241,0.964980155,25.00131416,123.5719897,0,2.830759748,18.00516008,2.243949058
T043,215,Coating,42.37636594,0.829709074,24.45363931,111.0492734,0,2.515879754,20.0588005,2.066392056
T043,216,Coating,39.09099709,0.855612881,27.77171728,115.424055,0,3.402678843,18.64320297,1.50038256
T043,217,Coating,41.22278336,0.90777468,24.63057424,124.9210218,0,3.517955719,18.11733045,2.037812738
T043,218,Coating,38.39421176,1.037072575,26.96665399,123.0714377,0,3.177153109,20.93997486,1.218598791
T043,219,Coating,39.1788679,1.047086444,31.60464148,118.3030115,0,2.962370983,14.39944201,1.843310868
T043,220,Coating,40.33825617,0.841438204,25.88163154,115.9780108,0,2.645338434,16.35877861,1.707392962
T043,221,Coating,41.90679249,0.862533731,26.03632103,113.5590951,0,3.009456933,18.44358223,2.02504658
T043,222,Coating,40.26021005,0.884500185,25.1841895,107.8467468,0,3.014050365,19.47892001,1.887005691
T043,223,Coating,38.65021712,1.138193875,23.80351542,119.9602575,0,2.407168576,17.70261311,2.241381445
T043,224,Coating,40.97373974,0.858049484,25.5607462,127.1695153,0,2.701367473,18.62468758,1.86476502
T043,225,Coating,40.97894674,0.741407911,24.24985043,116.8868658,0,2.738143604,20.08366256,1.724371889
T043,226,Coating,41.57674292,0.965292057,24.98613841,115.3248528,0,3.087026282,17.17293519,2.111742334
T043,227,Coating,39.42284731,0.900648502,25.10828012,122.1447993,0,3.219318558,14.42643747,1.349186862
T043,228,Coating,39.52894495,0.840185581,24.55037517,104.8904745,0,3.137802499,22.24710649,1.586787393
T043,229,Coating,39.18612795,1.097198395,25.13906119,124.1433368,0,3.057430896,17.77359281,2.370136563
T043,230,Quality_Testing,27.15306421,0.876318378,43.53762658,0,0,0,4.356515837,0.469120973
T043,231,Quality_Testing,27.51199463,1.055637767,44.41953374,0,0,0,4.511383846,0.524415114
T043,232,Quality_Testing,24.24822423,0.927146366,44.34492361,0,0,0,4.867939128,0.52045211
T043,233,Quality_Testing,25.50118206,1.019840462,44.56052843,0,0,0,5.351288794,0.444909073
T043,234,Quality_Testing,26.66516725,1.075239687,45.31642174,0,0,0,4.979643393,0.555418284
T043,235,Quality_Testing,23.72354801,0.973356392,44.94006677,0,0,0,5.323295671,0.359583351
T043,236,Quality_Testing,24.39474428,1.071195364,50.11384457,0,0,0,5.877103265,0.479880875
T043,237,Quality_Testing,24.92399275,0.838793933,49.65760723,0,0,0,4.254342206,0.616650235
T043,238,Quality_Testing,23.3710965,1.139833945,42.67158024,0,0,0,6.140775023,0.677000886
T043,239,Quality_Testing,23.92916093,1.124064535,42.88289736,0,0,0,5.655231747,0.577057902
T043,240,Quality_Testing,22.46245576,0.951510437,43.39795558,0,0,0,5.924425556,0.714730207
T043,241,Quality_Testing,25.44095136,1.145228993,43.17210653,0,0,0,4.825726188,0.486815835
T043,242,Quality_Testing,24.56556635,1.127966363,46.9128254,0,0,0,4.281404367,0.523294839
T043,243,Quality_Testing,22.99123506,1.118873626,42.80868316,0,0,0,4.394668614,0.631961961
T043,244,Quality_Testing,25.23320216,1.018841398,40.97230952,0,0,0,4.049855954,0.304133614
T043,245,Quality_Testing,25.85363737,0.777507667,43.92097395,0,0,0,7.000761803,0.617939604
T043,246,Quality_Testing,25.02192369,0.99004954,47.01532298,0,0,0,5.506304097,0.530548215
T043,247,Quality_Testing,26.14439148,0.983124583,46.97819452,0,0,0,5.695577653,0.570671595
T043,248,Quality_Testing,24.40967064,0.975486948,45.64939755,0,0,0,4.420419828,0.647114607
T043,249,Quality_Testing,24.11209288,0.968280059,41.48928396,0,0,0,4.659180444,0.482036507
T043,250,Quality_Testing,23.60841858,1.002214622,42.39223506,0,0,0,6.268192752,0.41405627
T043,251,Quality_Testing,26.34286712,0.88650326,42.83069202,0,0,0,4.888685237,0.337649225
T043,252,Quality_Testing,24.73427221,0.941327109,45.08077124,0,0,0,4.586019017,0.524719719
T043,253,Quality_Testing,21.77235839,0.98939124,46.64137505,0,0,0,5.271314722,0.721307955
T043,254,Quality_Testing,25.69190802,1.164771084,43.46754469,0,0,0,5.104299965,0.485030137
T043,255,Quality_Testing,25.00045049,0.99112613,45.2444806,0,0,0,4.701623731,0.680784406
T043,256,Quality_Testing,25.93676905,1.009015385,44.32387131,0,0,0,4.52017282,0.32578755
T043,257,Quality_Testing,23.73472384,0.951082938,43.78593289,0,0,0,5.284772796,0.358329174
T043,258,Quality_Testing,25.38871892,0.975295556,42.46200551,0,0,0,5.391470816,0.475998975
T043,259,Quality_Testing,24.73390397,0.958299943,45.73701443,0,0,0,4.918961582,0.485663434
T043,260,Quality_Testing,22.16368834,1.018991787,45.07604831,0,0,0,3.732131299,0.661180413
T043,261,Quality_Testing,25.82324542,0.963771115,45.69350206,0,0,0,4.28105809,0.456649556
T043,262,Quality_Testing,27.96868221,1.173243476,45.5421241,0,0,0,4.340440466,0.337486292
T009,0,Preparation,25.27582985,1.079993033,46.08066523,0,0,0,2.317275043,0.122263554
T009,1,Preparation,26.14258541,0.980115263,46.44367478,0,0,0,2.258215227,0.14907225
T009,2,Preparation,23.99022876,0.960956273,40.71148511,0,0,0,1.695940398,0.120444375
T009,3,Preparation,25.23491328,0.798911349,49.9871905,0,0,0,1.917468609,0.033890648
T009,4,Preparation,22.7950871,1.043411539,43.61477026,0,0,0,1.470608167,0.116505576
T009,5,Preparation,25.96834132,1.047148966,44.24962088,0,0,0,1.818330528,0.015328348
T009,6,Preparation,23.45456687,1.092485854,43.6905188,0,0,0,2.570613468,0.143188186
T009,7,Preparation,26.93638341,1.167120905,48.70481448,0,0,0,1.902178803,0.090919202
T009,8,Preparation,26.15183468,0.951965766,48.79415506,0,0,0,2.37909124,0.138620038
T009,9,Preparation,26.27293386,0.900271054,45.29135562,0,0,0,1.307247806,0.116499284
T009,10,Preparation,25.52923771,0.975714928,44.19649522,0,0,0,1.555859931,0.102022115
T009,11,Preparation,26.94567286,1.025900928,44.30402614,0,0,0,1.915085261,0.063217685
T009,12,Preparation,25.99348298,0.871204907,46.3542107,0,0,0,2.36698525,0.144427541
T009,13,Preparation,26.85972833,0.949254616,47.7051771,0,0,0,1.929980119,0.143948281
T009,14,Preparation,27.20729207,1.040960993,46.23741212,0,0,0,2.606920744,0.082013323
T009,15,Preparation,24.18185041,1.061034121,45.91164405,0,0,0,1.770358477,0.118823965
T009,16,Preparation,29.92394899,1.021525887,49.31129921,0,0,0,1.915779797,0.028124745
T009,17,Preparation,26.2692237,0.781394007,45.65386342,0,0,0,2.232500013,0.063193166
T009,18,Preparation,24.56424868,1.095134167,43.32248181,0,0,0,1.935739236,0.073856172
T009,19,Preparation,25.18577596,0.802494728,46.4370141,0,0,0,0.886050669,0.110355494
T009,20,Preparation,23.1034369,0.988532623,43.86328604,0,0,0,1.449037221,0.120511362
T009,21,Granulation,60.66458715,1.073240884,61.00771062,149.5951222,0,4.464167611,18.28123256,2.555836524
T009,22,Granulation,61.83464205,0.998973543,59.38823859,147.4046794,0,4.843815741,14.26050444,2.266551247
T009,23,Granulation,58.29728281,1.224963985,50.15210835,151.4454043,0,4.893650554,16.71731017,2.370074258
T009,24,Granulation,59.30246105,1.174237453,56.555953,157.1419208,0,5.588435323,14.8302596,2.079456928
T009,25,Granulation,58.64483521,1.292078684,59.47603102,139.5103338,0,4.071067411,14.53694632,2.744523824
T009,26,Granulation,60.17147647,1.198790055,55.05200868,144.5169326,0,5.607787246,15.70892459,2.118963218
T009,27,Granulation,58.9805124,1.367754644,57.05561296,141.6706857,0,5.599584747,14.33226527,2.141085616
T009,28,Granulation,60.0432714,1.24601286,50.20123561,148.4637718,0,3.851769985,16.44287772,2.546744319
T009,29,Granulation,63.16235421,1.259901482,57.65102487,149.5475066,0,4.894736417,13.93573471,2.538811159
T009,30,Granulation,62.26380583,1.147164663,56.48145207,154.5976249,0,4.206850357,12.24223324,3.017535313
T009,31,Granulation,60.38366915,1.257912171,53.07443845,165.9692566,0,5.350147697,16.13959814,2.814249158
T009,32,Granulation,61.84331493,1.173655241,58.42770433,151.3114932,0,5.714625091,16.22035129,2.060196076
T009,33,Granulation,57.4803209,1.367847148,58.54357142,161.7112905,0,4.213407453,17.54188805,2.918449837
T009,34,Drying,63.75424719,0.756384276,59.61138347,75.24314964,0,7.37064072,25.76896975,1.770841302
T009,35,Drying,65.16423885,0.827210914,61.03074024,78.19859198,0,6.99494853,20.72539802,1.662119999
T009,36,Drying,60.35618765,0.841055373,56.3076305,79.05005361,0,8.4214504,29.22818145,1.952373327
T009,37,Drying,61.24785519,0.850225,55.46276206,83.3642646,0,8.111943691,27.91517203,1.851694398
T009,38,Drying,61.22170711,0.86839766,54.21981525,85.77125071,0,9.180063295,21.52423773,1.957233245
T009,39,Drying,61.37841093,0.856744743,53.17644097,74.03632888,0,6.295512324,25.30995771,1.841006006
T009,40,Drying,63.52952781,0.700070777,47.15496685,72.07302333,0,7.072369616,28.87348299,1.653846945
T009,41,Drying,61.42605029,1.018500139,48.21905865,77.374311,0,7.370482853,22.32599558,1.886097714
T009,42,Drying,62.79928516,0.854402886,51.27640523,79.52015948,0,8.233434427,23.13454244,1.942511238
T009,43,Drying,65.15986366,0.759166151,46.92755241,79.86396001,0,6.441137649,20.19626742,2.123369877
T009,44,Drying,63.0641256,0.673272794,42.19472706,74.07467885,0,8.413009201,22.29250325,1.764631796
T009,45,Drying,63.90282047,0.747070423,40.85613757,77.62150544,0,6.947802998,24.40448334,1.718008356
T009,46,Drying,62.97132208,0.853523883,40.55975111,68.75107203,0,8.629926078,23.73936933,1.822136052
T009,47,Drying,63.96653003,0.926034074,41.95685443,75.44994599,0,9.257556117,24.40320824,1.779349052
T009,48,Drying,62.58294672,0.762755723,38.90552332,73.71284906,0,8.334473921,23.78020209,1.988769907
T009,49,Drying,64.10339058,0.801760374,31.51438511,84.07795677,0,8.41563928,26.27440495,2.028972978
T009,50,Drying,59.90346339,0.737871404,33.84799817,79.79756489,0,7.506293056,28.36938335,1.54391073
T009,51,Drying,65.14922901,0.741798583,34.08963239,88.39056921,0,8.392130904,30.26406157,1.938347354
T009,52,Drying,62.99055036,0.916941904,34.19431439,78.91348626,0,7.162668321,27.03909707,1.498923716
T009,53,Drying,61.61229099,0.737350413,40.33059923,82.90120518,0,8.343267608,23.48422716,1.88125508
T009,54,Drying,64.4598318,0.765051698,30.90743183,79.56350062,0,8.219398912,23.92071332,1.858572337
T009,55,Drying,62.95046966,0.725064697,27.18729814,76.80844119,0,7.450994246,19.89692738,1.674193728
T009,56,Drying,64.40933344,0.98983682,26.29822,87.70720056,0,8.005096073,30.82502329,1.542477195
T009,57,Drying,64.9418573,0.554907685,22.42151442,81.47491203,0,7.945740675,21.16833894,1.556482796
T009,58,Milling,35.34292827,1.027183571,40.88290911,738.4069209,0,0,29.88592739,6.09249366
T009,59,Milling,32.25770618,0.815799859,42.45988877,793.4975884,0,0,40.70117448,8.562524518
T009,60,Milling,35.08998261,1.068549336,42.83667778,790.2192219,0,0,36.51589291,8.234657609
T009,61,Milling,34.7785777,0.987476208,40.40964471,844.4885866,0,0,40.53595607,7.204990023
T009,62,Milling,37.21724185,0.840962898,37.70252879,840.9373507,0,0,42.24031923,7.280936049
T009,63,Milling,34.23870391,0.908635698,45.2242913,775.6349446,0,0,35.70157396,8.406664818
T009,64,Milling,34.17950342,1.015386484,38.40377317,819.36068,0,0,43.02705169,7.817438707
T009,65,Milling,33.09470343,1.027839366,37.94611033,735.0234298,0,0,38.04197526,7.654305475
T009,66,Milling,33.58674164,0.903076068,44.27117784,992.965031,0,0,38.72094261,8.103747256
T009,67,Milling,33.31028562,1.135084636,37.39366172,853.3864055,0,0,35.65022994,7.39912435
T009,68,Milling,35.1393115,1.06140044,38.94373094,857.8315429,0,0,38.91841214,9.989837476
T009,69,Milling,35.8104826,0.978314945,44.48707157,842.4218027,0,0,38.17725627,8.201071657
T009,70,Blending,29.69438458,1.269145197,32.45653531,191.298202,0,0,13.9554463,3.254899007
T009,71,Blending,28.05209747,1.105204595,37.6877531,195.5711415,0,0,13.98485124,2.508171595
T009,72,Blending,29.65442684,1.181758142,32.7480897,200.2405774,0,0,13.34390879,3.237299336
T009,73,Blending,28.72562281,1.15508438,36.14486939,203.7598042,0,0,13.76038349,3.097607815
T009,74,Blending,32.5936089,0.983306388,37.75661128,184.1909552,0,0,12.17989172,2.998368484
T009,75,Blending,29.0816794,0.87674211,36.31091858,205.9440687,0,0,10.97516919,2.918785336
T009,76,Blending,29.51708021,1.049017156,33.94746281,191.9442141,0,0,7.547202737,2.364860657
T009,77,Blending,28.59464583,0.936710259,34.11363401,197.7821437,0,0,11.78698403,3.161376372
T009,78,Blending,32.55017477,1.138315901,36.35644802,229.966924,0,0,10.31555598,3.39129217
T009,79,Blending,29.87433166,0.972811499,35.08924611,205.8993113,0,0,12.35592884,3.224647735
T009,80,Blending,30.73587628,0.993736373,38.99892729,174.5974192,0,0,13.29581137,3.260126293
T009,81,Blending,26.49939275,0.983736319,36.63511745,212.9258212,0,0,9.49183531,3.173140922
T009,82,Blending,33.29210647,0.850575691,36.71651461,192.8511695,0,0,15.84441991,3.394266037
T009,83,Blending,31.30878256,0.968287931,35.91333601,209.7861911,0,0,10.87193123,3.540287189
T009,84,Blending,29.81401993,1.180875787,34.75709447,194.1123444,0,0,9.114277662,3.416822031
T009,85,Blending,28.28824644,0.973025854,36.41887339,181.8869824,0,0,14.20267894,2.797844617
T009,86,Compression,29.10611322,0.829826572,27.76562791,60.32726105,14.83118214,0,39.4678383,5.022327307
T009,87,Compression,28.06311059,0.954124466,28.95431925,50.88828707,12.66279003,0,56.64123365,4.556857866
T009,88,Compression,30.95339695,1.052630208,27.90140148,49.78660238,13.766129,0,42.46234485,5.64040811
T009,89,Compression,25.88639372,0.854829982,30.70007698,54.12367342,12.03391971,0,38.33632898,5.195277758
T009,90,Compression,28.22160298,0.852200434,32.40017821,51.60268109,13.61631525,0,39.22673588,5.587565414
T009,91,Compression,29.19726177,1.129346659,31.84733458,40.17604423,14.79593071,0,39.07999679,4.795681513
T009,92,Compression,26.56936407,0.957194349,28.57173465,59.95344424,15.39797177,0,51.24719816,6.1330933
T009,93,Compression,27.85928421,1.064448235,30.07493646,49.74268569,13.9312605,0,47.59677913,6.644939382
T009,94,Compression,27.78940782,1.060731162,31.30749432,44.23553922,14.11794617,0,39.59172167,5.43220074
T009,95,Compression,27.8119908,0.906831989,34.99759628,45.94344932,14.11021047,0,51.92453321,7.205182305
T009,96,Compression,29.24274495,0.960749253,30.71434762,62.39533488,14.67982308,0,41.7221664,6.054131397
T009,97,Compression,27.72983005,1.025983745,32.16589051,53.5366564,14.92720966,0,35.33432155,6.024990033
T009,98,Compression,30.63820367,1.050058172,30.8197204,55.03167418,14.17094442,0,41.76184496,5.165115691
T009,99,Compression,28.40088235,1.154224195,31.97067996,47.59256787,15.51121728,0,51.71165249,4.86993159
T009,100,Compression,27.34142454,0.905278737,30.11843275,44.98771054,14.75642847,0,33.2129735,4.416904383
T009,101,Compression,29.9804385,1.069398888,27.80189437,55.48508578,13.46320898,0,43.50910683,5.410366339
T009,102,Compression,28.09425844,1.188623773,28.69152523,56.03467302,14.67496456,0,47.50905589,5.076445444
T009,103,Compression,28.78147675,1.19514256,30.61533151,57.29596132,14.54518989,0,47.79109681,4.531808255
T009,104,Compression,28.59984396,1.094477908,31.37755103,46.58860921,14.99757998,0,41.75741033,5.807988129
T009,105,Compression,28.38906085,0.94820366,29.25085706,49.30463194,14.29509697,0,45.93067605,6.103386202
T009,106,Compression,29.27278772,0.949193864,30.17611336,58.97861132,13.90322991,0,39.39444881,5.008272487
T009,107,Compression,29.49602257,0.969386267,30.26011861,42.68822184,14.31988583,0,38.81701176,5.242768116
T009,108,Compression,27.91741767,0.91698599,26.41487944,50.76990232,14.42827125,0,42.41622416,4.677366844
T009,109,Compression,26.33073156,0.98816247,27.20345069,61.03989711,13.5067007,0,37.70479957,5.029478603
T009,110,Compression,29.9587565,1.099896729,31.9906715,49.0682448,14.48098668,0,50.22782063,6.186247095
T009,111,Compression,26.14660263,0.98635623,30.08742913,50.36751926,14.19229914,0,47.15615292,5.73416472
T009,112,Compression,26.15877042,1.05994391,30.7002116,46.67612741,14.42780423,0,50.00605833,5.562069395
T009,113,Compression,28.35270897,1.059252615,28.51324919,50.1069879,13.66293413,0,45.48591097,6.16618382
T009,114,Compression,28.44919214,0.902621055,27.13652182,57.99707862,14.95631745,0,36.23629134,6.455261912
T009,115,Compression,27.82624235,0.823742986,27.17400912,47.90499907,14.14407467,0,47.73016863,5.026629667
T009,116,Compression,27.35250649,1.001830783,31.37507827,55.05173004,13.59962823,0,36.14694702,5.083868357
T009,117,Compression,25.83348992,1.01946199,34.51035908,53.51649059,13.81552724,0,46.59807518,5.386855666
T009,118,Compression,25.37952997,0.848082713,29.37985341,49.66167938,12.94976051,0,55.73846778,6.061352574
T009,119,Compression,27.80369701,1.133723209,31.56221549,53.98564905,12.66002756,0,39.1454228,8.028481977
T009,120,Compression,29.65131689,1.026327361,25.06942133,41.95046825,13.61069046,0,37.59340213,6.222614863
T009,121,Compression,27.15533613,1.08505743,30.08312298,53.5248937,12.89816783,0,42.86650503,5.508891449
T009,122,Compression,27.39392186,0.935562605,29.47241041,51.02710111,14.31478982,0,41.16309824,6.002486487
T009,123,Compression,27.63223632,0.865392331,25.93885366,54.25152843,13.21951392,0,52.85718513,4.887373901
T009,124,Compression,25.97490755,0.772936696,32.85012808,49.91809774,14.47820508,0,43.31648936,6.176291189
T009,125,Compression,27.68596333,1.044310543,28.39479495,48.59566434,15.48356099,0,49.47563337,5.582449895
T009,126,Compression,29.05247162,1.028550855,35.20860328,48.0069688,12.92733938,0,45.15219092,4.825846698
T009,127,Compression,29.37778439,1.218386677,29.14670042,56.23377151,13.6496203,0,44.0807879,6.034760513
T009,128,Compression,27.239628,0.995236626,26.36427311,54.23893633,13.57596464,0,49.860402,5.554045603
T009,129,Compression,28.57021643,0.991410501,31.89530375,59.40833501,12.99331982,0,47.65278428,5.737847458
T009,130,Compression,29.10323766,1.024418535,30.9043017,50.13704456,14.58872153,0,42.63482233,6.277437691
T009,131,Compression,26.97715077,1.045156272,32.42662064,42.76758171,13.68686974,0,39.77301999,5.17076495
T009,132,Compression,27.91434869,0.984165421,29.15854129,49.43715633,13.44922677,0,70.58799871,6.191650279
T009,133,Compression,25.20381432,0.946556172,29.23192912,44.71823154,13.78439268,0,52.0981794,5.577344409
T009,134,Compression,28.87707696,0.961295534,29.37604943,55.06097611,14.76449431,0,50.11561876,6.23048138
T009,135,Compression,29.13116619,1.252739108,31.23034057,43.33486758,14.46301861,0,46.93876545,4.308036199
T009,136,Compression,26.14342192,1.030851512,33.78913378,46.82975121,13.2162297,0,41.56530126,5.318993534
T009,137,Compression,29.61305904,0.885225407,29.54572136,52.3195083,14.49838425,0,42.95007668,5.475302792
T009,138,Compression,27.85640998,0.922919409,29.77881834,55.70426587,13.74259063,0,40.56068852,4.555745099
T009,139,Compression,26.62721232,1.207524276,28.5552987,52.31832058,15.38191724,0,40.69079271,5.55110772
T009,140,Compression,25.9535713,0.928023105,29.65648668,47.51262344,13.82191705,0,40.37779107,4.333714264
T009,141,Compression,28.20196754,1.003128785,32.97845873,44.56211374,14.48243158,0,32.91987624,4.404826943
T009,142,Compression,29.58734226,1.038188449,28.0863274,63.03407123,14.11571878,0,49.82669969,6.798166462
T009,143,Compression,28.54642,1.123533101,27.62554814,48.45100317,15.65687339,0,42.21555029,6.146738547
T009,144,Compression,29.17157232,0.919407881,30.20023645,38.8705707,15.36789111,0,36.71339163,5.429484693
T009,145,Compression,28.04857834,1.00246614,29.75291476,50.26591103,15.24000419,0,36.07039337,6.041083785
T009,146,Compression,26.89502301,1.025994129,28.83847309,48.66151435,14.82254113,0,42.53309713,5.014609035
T009,147,Compression,26.71711889,1.157113451,26.04823327,47.80573654,14.6052342,0,40.9007409,4.531437098
T009,148,Compression,25.98455029,1.066661969,32.14813487,54.23263382,14.23768674,0,40.67909814,5.608749281
T009,149,Compression,27.86138366,0.86759065,27.47098993,50.80054482,15.22127817,0,48.27424424,5.761813787
T009,150,Compression,27.86664542,1.159234288,27.77361225,43.9815193,13.34840261,0,43.20063306,6.307156208
T009,151,Compression,28.88274291,1.004673448,26.9580176,52.69520275,12.1238731,0,50.46741957,4.876879009
T009,152,Compression,30.11863401,1.039285873,31.67312068,44.59148769,13.67330032,0,55.92827007,5.130044114
T009,153,Compression,27.51097896,0.918452866,32.35610155,47.57325323,14.38240228,0,50.41303352,5.668381091
T009,154,Compression,27.37165838,0.906452717,28.71931494,55.3062609,13.73064134,0,43.45844089,5.81911677
T009,155,Compression,27.3820973,0.895031434,27.25660112,51.06295675,15.00913933,0,47.38316842,5.22877851
T009,156,Compression,28.42960334,1.018890993,31.36464913,53.12573617,13.89158828,0,43.86730807,5.085164842
T009,157,Compression,26.70248196,0.835251169,28.28038586,46.25953733,14.89198342,0,44.26417405,5.958642793
T009,158,Compression,28.05084029,0.851620958,27.97146654,57.22541645,14.40445385,0,33.57183466,4.659792794
T009,159,Compression,28.53992105,0.948756012,37.05803652,53.37090236,15.41603746,0,44.34911108,5.767974923
T009,160,Compression,30.35313982,0.967542963,31.84589085,47.53327291,14.46047616,0,46.35084861,6.124897114
T009,161,Compression,25.39736153,1.006209284,29.03692429,49.00312872,14.15401868,0,45.95647994,5.63031589
T009,162,Compression,28.39777688,1.114622987,29.08020105,45.88229536,13.52381603,0,40.09287041,4.531955015
T009,163,Compression,28.55034196,1.055051294,31.79508654,52.01892423,13.74729647,0,40.78343722,5.017807281
T009,164,Compression,28.49329166,0.966422765,31.68436419,44.91883789,12.81323864,0,53.04389211,4.780172439
T009,165,Compression,28.08639344,0.927406018,30.07177485,46.13018347,15.19090635,0,39.77624325,5.421195357
T009,166,Compression,24.85430525,0.939543838,26.97990069,53.79859947,15.50277497,0,40.4227312,5.703637196
T009,167,Compression,27.81587017,1.095277874,28.97261284,49.66005949,15.18105199,0,39.63795162,5.823247952
T009,168,Compression,29.26967255,1.142084084,30.21487368,49.54037125,14.52385189,0,43.51742717,4.162367964
T009,169,Compression,26.42020488,0.968634853,33.78667602,42.28938821,14.15932952,0,36.97326485,5.930383009
T009,170,Coating,39.62672979,0.893114215,24.24539972,118.9810142,0,3.018944617,22.91269648,2.296999515
T009,171,Coating,39.46152938,0.898407566,27.78289506,124.0384508,0,2.983413044,15.26889965,2.355122635
T009,172,Coating,39.34968074,0.78993844,19.88408234,131.3298943,0,2.998659628,23.80917335,2.147486694
T009,173,Coating,40.20846418,0.850123963,24.71975751,119.4576389,0,3.080473882,17.50304181,2.204911313
T009,174,Coating,39.24382646,0.913666206,24.32924891,108.7332866,0,3.243144505,23.15368562,1.987343566
T009,175,Coating,42.38504679,0.85531784,26.2033242,118.425173,0,2.79902396,19.27066684,1.612909486
T009,176,Coating,41.32626552,0.810739898,25.66173742,117.4873852,0,3.508507471,15.93840456,1.793390203
T009,177,Coating,41.94873367,0.871892569,25.68637586,115.2898173,0,2.724308474,23.31086727,1.93354004
T009,178,Coating,38.32147984,0.827467617,21.93524586,127.5289922,0,2.068913096,15.76436918,2.203831077
T009,179,Coating,38.95583151,0.923326108,24.01316656,118.1517394,0,3.452627668,18.70897372,2.027128117
T009,180,Coating,38.01571603,0.875557532,26.05118129,119.1918298,0,2.970561476,17.94979174,1.97110657
T009,181,Coating,38.11087568,0.965765749,23.72644246,129.3367262,0,3.156279993,19.91582614,1.981356359
T009,182,Coating,36.83794261,0.907459853,25.45620711,123.0089337,0,2.884142891,15.19009384,1.393342881
T009,183,Coating,41.86326854,0.870842413,25.19316277,130.9172314,0,3.127906964,13.52357616,1.667645177
T009,184,Coating,41.6331404,0.962147709,25.88696028,128.3786659,0,3.048831574,14.02760872,2.050117186
T009,185,Coating,38.73901888,0.916253481,28.37354363,119.4351225,0,3.156028312,21.05420414,1.765917514
T009,186,Coating,40.15003592,0.971908205,24.96977672,118.7328327,0,3.169997065,26.67234734,2.044482375
T009,187,Coating,40.1738147,0.770819883,22.70964864,125.5394343,0,3.69496355,17.27640605,2.058480009
T009,188,Coating,36.72548015,1.095995139,25.66507304,121.1493895,0,3.405635292,14.12621844,2.126038029
T009,189,Coating,41.08941185,0.825039296,22.97271254,111.5311857,0,2.613591187,20.30974557,1.790241386
T009,190,Coating,40.41452113,0.810505146,26.79515902,117.9293481,0,2.726611266,21.11046348,2.366161207
T009,191,Coating,40.8456149,0.935134144,26.43551583,116.3087428,0,2.94533189,14.79928032,2.29915657
T009,192,Coating,38.82048242,0.842616935,25.61803433,121.7802843,0,3.137161252,23.04889337,1.750227615
T009,193,Coating,40.13990925,0.955520393,29.20073239,123.84763,0,2.799289011,20.00654015,1.944072469
T009,194,Coating,43.54016982,0.872269178,24.62985965,116.9859648,0,3.034023179,14.83031748,2.521412019
T009,195,Coating,41.05018156,0.789235533,21.28690455,133.5563149,0,3.280940108,19.20542223,1.512897869
T009,196,Coating,39.76707857,0.826694089,26.36138784,120.7418285,0,3.237105324,21.59121565,2.397355439
T009,197,Coating,39.4405456,1.08472762,23.15491575,112.6484182,0,3.371163775,18.94654491,1.86209724
T009,198,Quality_Testing,24.93372814,0.919209129,45.92937952,0,0,0,4.142302354,0.466820034
